Employee_ID,Manager_ID,Department,Job_Title,Performance_Rating,Hire_Date,Onboarding_Date,First_Project_Start_Date,Bonus,Training_Program,Mentor_ID,Professional_Development_Hours,Number_Of_Promotions,Highest_Education_Level,Certifications,Annual_Salary_Increase_Percentage,Performance_Bonus_Percentage,Work_Hours_Per_Week,Telecommuting_Days_Per_Week,Overtime_Hours_Per_Week,Number_Of_Team_Building_Activities,Conflict_Resolution_Cases,Customer_Complaints_Handled,Leadership_Qualities_Rating,Technical_Skills_Rating,Communication_Skills_Rating,Problem_Solving_Skills_Rating,Teamwork_Skills_Rating,Initiative_Rating,Adaptability_Rating,Creativity_Rating,Strategic_Thinking_Rating,Employee_Engagement_Score,Innovation_Projects_Involvement,Feedback_From_Colleagues,Feedback_From_Supervisors,Employee_Resignation_Status,Supplier_Contact,Work_Quality_Improvement_Plan,Career_Goals_Set,Career_Goals_Achievement_Status,Hiring_Source,Time_to_Hire,Hiring_Manager_Satisfaction,Recruitment_Cost,Offer_Acceptance_Date,Project_ID,Project_Type,Project_Size,Project_Complexity,Project_Role,Project_Outcome,Peer_Reviews,Customer_Feedback,Innovation_Contributions,Leadership_Potential,Development_Plan_Completion,Internship_Duration,Internship_Completion_Status,Internship_Supervisor_ID,Internship_Project_Assigned,Internship_Evaluation_Score,Internship_Conversion_Status,Internship_Learning_Outcomes,Mentor_Experience_Level,Mentor_Rating,Mentor_Availability_Hours_Per_Week,Mentor_Training_Provided,Internship_Goals_Set,Internship_Goals_Achievement_Status,Employee_Training_Cost,Employee_Award_Recognition,Employee_Health_Insurance_Coverage,Employee_Travel_Allowance,Employee_Stock_Options,Employee_Compensation_Benefits,Employee_Savings_Plans,Employee_Training_Certification_Status,Employee_Training_Evaluation_Score,Employee_Training_Cost_Budget,Employee_Training_Participation_Rate,Employee_Professional_Associations,Employee_Mentorship_Program_Participation,Employee_Volunteer_Activities,Employee_Work_Life_Balance_Rating,Employee_Retirement_Benefits,Employee_Annual_Salary_Adjustment,Employee_Job_Satisfaction_Score,Employee_Leadership_Training,Employee_Team_Leadership_Experience,Employee_Conflict_Resolution_Skills,Employee_Organizational_Culture_Fit,Employee_Innovative_Skills,Employee_Problem_Solving_Capabilities,Employee_Technical_Training_Programs,Employee_Development_Opportunities,Employee_Career_Progression_Plan,Employee_Professional_Growth_Potential,Employee_Performance_Improvement_Plan,Employee_Recognition_Programs_Participation,Employee_Job_Rotation_Experience,Employee_Team_Collaboration_Effectiveness,Employee_Stakeholder_Management_Skills,Employee_Personal_Development_Plans,Future_Date,Onboarding_Delay_Days,Project_Start_Delay_Days,Tenure_Days,Tenure_Years,Total_Skills_Score,Avg_Skills_Score,Total_Soft_Skills_Score,Avg_Soft_Skills_Score,Performance_Category
2024/Marketing/0028,2024/Sales/0021,It,Manager,6,2020-06-03,2020-11-27,2021-02-06,5135,Basic,2024/Sales/0004,46,1,Phd,Aws,6,6,40,2,6,6,4,3,8,10,9,7,5,13,7,6,12,80,Yes,10,10,No,Email,No,Short-Term,Achieved,Agency,33,4,4950,2020-06-03,Project-22,Consulting,Medium,Complex,Analyst,Failed,6,10,High,Medium,Partial,3,Incomplete,2024/IT/0027,Project C,9,Not Converted,Learning Outcome C,Junior,8,2,Yes,Yes,In Progress,1035,Unknown,Basic,1490,Unknown,4961,3017,Not Certified,76,959,81,Inactive,Inactive,Yes,9,Standard,4,14,Leadership Training,9,9,7,9,7,4,2,5,8,11,Yes,7,4,7.0,Active,2119-04-10,177,71,2154,5.9,39,7.8,38,9.5,Medium
2024/Sales/0029,2024/HR/0188,It,Manager,8,2021-08-06,2021-11-10,2021-12-21,5056,Unknown,2024/Sales/0004,51,1,Bachelor,Aws,8,4,39,3,5,8,2,2,9,6,6,11,10,12,9,9,10,74,No,3,6,No,Email,No,Long-Term,In Progress,Internal,26,1,4966,2021-08-06,Project-25,Consulting,Large,Simple,Developer,Successful,10,3,High,Medium,Complete,6,Completed,2024/Marketing/0012,Project C,9,Not Converted,Learning Outcome A,Senior,7,1,Yes,No,Achieved,1062,Unknown,Basic,1532,Unknown,5033,3037,Not Certified,70,1042,68,Inactive,Active,Yes,9,Standard,6,8,Unknown,7,8,11,5,9,6,11,7,11,7,No,9,13,5.0,Inactive,2118-02-06,96,41,1725,4.72,42,8.4,40,10.0,Medium
2024/HR/0030,2024/HR/0019,Finance,Analyst,10,2024-04-24,2024-07-10,2024-08-11,5075,Unknown,2024/Sales/0004,59,0,Phd,Pmp,5,6,36,2,6,4,1,3,13,7,13,12,14,8,9,9,10,85,Yes,7,6,Yes,Phone,Yes,Medium-Term,In Progress,Job Board,33,6,5019,2024-04-24,Project-75,Research,Small,Moderate,Manager,In Progress,4,8,Medium,Medium,Complete,2,Incomplete,2024/Sales/0013,Project C,6,Converted,Learning Outcome B,Junior,9,10,Yes,No,Not Started,1029,Unknown,Standard,1443,Stock Options,4973,2990,Certified,78,1016,98,Inactive,Inactive,No,10,Standard,7,4,Leadership Training,5,8,6,7,5,10,7,3,7,3,Yes,15,11,11.0,Active,2119-01-20,77,32,733,2.01,59,11.8,36,9.0,Medium
2024/Marketing/0031,2024/Sales/0004,Sales,Manager,9,2019-10-12,2020-02-10,2020-05-03,5030,Advanced,2024/IT/0002,51,2,Phd,Cfa,3,2,35,3,13,3,5,3,11,8,9,4,7,5,9,6,7,65,Yes,2,7,No,Direct Visit,No,Short-Term,In Progress,Internal,44,4,4989,2019-10-12,Project-10,Consulting,Large,Complex,Manager,In Progress,4,8,High,Low,Not Started,3,Completed,2024/Sales/0016,Project A,9,Converted,Learning Outcome C,Associate,7,5,Yes,No,Achieved,948,Recognition,Basic,1534,Stock Options,4955,3016,Certified,78,1005,88,Inactive,Inactive,Yes,7,Premium,6,8,Unknown,10,9,21,12,9,5,14,7,12,10,No,8,9,6.0,Inactive,2118-04-16,121,83,2389,6.54,39,7.8,27,6.75,Medium
2024/Marketing/0032,2024/Marketing/0032,It,Manager,10,2018-10-22,2019-02-26,2019-04-12,5047,Basic,2024/Sales/0013,47,1,Bachelor,Google Cloud,3,3,37,4,9,9,3,5,11,7,11,8,7,11,8,10,8,85,No,5,5,Yes,Direct Visit,Yes,Short-Term,Not Started,Internal,36,2,4927,2018-10-22,Project-17,Development,Small,Simple,Manager,Successful,9,4,High,High,Complete,6,Completed,2024/IT/0002,Project A,7,Converted,Learning Outcome B,Senior,6,2,Yes,Yes,In Progress,1018,Unknown,Basic,1580,Unknown,5019,2953,Not Certified,80,1021,79,Active,Active,No,4,Standard,4,5,Unknown,6,8,8,5,7,8,9,8,9,7,Yes,7,11,3.0,Inactive,2118-04-02,127,45,2744,7.51,44,8.8,37,9.25,Medium
2024/HR/0033,2024/HR/0033,It,Developer,11,2024-06-16,2024-06-23,2024-08-28,5071,Basic,2024/Finance/0023,56,0,Master,Cfa,3,8,39,4,9,5,3,5,9,5,5,6,9,7,8,9,6,84,No,9,10,Yes,Email,No,Short-Term,Not Started,Referral,34,4,4993,2024-06-16,Project-17,Research,Large,Moderate,Manager,Failed,6,5,High,Medium,Partial,4,Incomplete,2024/IT/0002,Project A,7,Not Converted,Learning Outcome B,Senior,6,4,Yes,Yes,Achieved,982,Award,Standard,1510,Stock Options,5174,3049,In Progress,68,984,80,Inactive,Inactive,No,11,Standard,8,7,Unknown,6,7,13,8,6,10,11,8,6,7,No,6,12,4.0,Inactive,2119-05-24,7,66,680,1.86,34,6.8,30,7.5,High
2024/HR/0034,2024/HR/0022,Hr,Consultant,11,2022-11-06,2023-04-17,2023-07-11,5130,Unknown,2024/Finance/0023,62,2,Bachelor,Google Cloud,6,1,35,4,3,4,1,0,8,9,5,7,6,7,9,6,6,86,No,7,9,Yes,Phone,No,Medium-Term,In Progress,Referral,30,7,4892,2022-11-06,Project-29,Research,Medium,Complex,Analyst,Successful,7,5,Low,Medium,Partial,1,Incomplete,2024/Sales/0024,Project C,6,Not Converted,Learning Outcome A,Junior,11,6,Yes,No,Achieved,1002,Award,Standard,1508,Unknown,4925,2956,In Progress,93,1015,67,Inactive,Active,Yes,9,Standard,6,8,Leadership Training,8,5,8,13,8,5,10,8,13,5,Yes,3,4,10.0,Inactive,2117-04-20,162,85,1268,3.47,35,7.0,28,7.0,High
2024/IT/0035,2024/Sales/0016,Finance,Analyst,15,2021-08-23,2022-02-16,2022-03-24,4851,Unknown,2024/Finance/0023,39,0,Master,Pmp,4,4,37,0,8,5,0,3,13,7,5,6,6,7,5,13,8,85,Yes,9,8,Yes,Fax,Yes,Medium-Term,Achieved,Internal,26,1,5142,2021-08-23,Project-73,Consulting,Large,Simple,Developer,Failed,12,8,Medium,Low,Not Started,4,Incomplete,2024/Sales/0004,Project B,9,Converted,Learning Outcome A,Junior,10,4,Yes,Yes,In Progress,1006,Unknown,Standard,1501,Stock Options,4895,3043,In Progress,82,1020,79,Active,Inactive,Yes,11,Basic,7,4,Leadership Training,5,7,5,8,7,9,6,5,7,11,No,4,8,3.0,Inactive,2120-06-12,177,36,1708,4.68,37,7.4,33,8.25,High
2024/HR/0036,2024/IT/0027,Finance,Developer,8,2021-08-25,2022-02-08,2022-03-29,4932,Basic,2024/IT/0020,52,2,Master,Aws,3,0,43,4,3,10,2,1,7,12,14,7,11,6,3,7,10,81,No,9,4,No,Email,Yes,Medium-Term,Not Started,Referral,33,2,5089,2021-08-25,Project-91,Development,Medium,Simple,Manager,Failed,8,8,Medium,Medium,Not Started,5,Completed,2024/HR/0033,Project B,7,Converted,Learning Outcome A,Associate,12,5,Yes,No,Achieved,965,Recognition,Standard,1551,Stock Options,4983,3044,In Progress,68,972,61,Active,Inactive,Yes,2,Basic,8,10,Unknown,3,11,7,9,9,6,5,9,6,9,No,10,6,6.0,Inactive,2118-03-31,167,49,1706,4.67,51,10.2,26,6.5,Medium
2024/Sales/0037,2024/HR/0022,Hr,Manager,8,2020-10-13,2021-02-11,2021-05-06,5067,Basic,2024/IT/0020,47,1,Master,Pmp,6,3,35,2,5,0,5,2,16,5,12,11,5,8,11,8,9,80,No,11,5,Yes,Fax,No,Medium-Term,Achieved,Internal,28,4,5063,2020-10-13,Project-64,Consulting,Large,Moderate,Analyst,In Progress,4,6,High,High,Complete,2,Completed,2024/IT/0027,Project C,7,Converted,Learning Outcome A,Junior,6,5,No,Yes,Not Started,971,Recognition,Premium,1541,Stock Options,5002,2946,Certified,81,961,86,Inactive,Inactive,Yes,10,Premium,2,7,Unknown,8,10,8,7,10,10,6,15,8,12,Yes,12,8,8.0,Active,2118-11-24,121,84,2022,5.54,49,9.8,36,9.0,Medium
2024/Sales/0038,2024/Sales/0004,Sales,Developer,12,2021-01-09,2021-06-26,2021-09-19,5043,Advanced,2024/Marketing/0028,53,1,Phd,Aws,6,4,36,5,8,3,3,2,8,11,4,4,6,3,7,9,5,92,Yes,3,6,No,Direct Visit,No,Short-Term,Not Started,Referral,41,5,4958,2021-01-09,Project-18,Research,Small,Simple,Analyst,Failed,4,10,High,Low,Complete,2,Completed,2024/Marketing/0032,Project A,7,Converted,Learning Outcome A,Senior,15,9,Yes,Yes,In Progress,1011,Award,Premium,1555,Unknown,5056,3010,Not Certified,74,1031,71,Inactive,Inactive,Yes,7,Basic,3,6,Leadership Training,11,6,6,10,6,12,7,3,9,9,Yes,5,4,10.0,Inactive,2119-10-24,168,85,1934,5.3,33,6.6,24,6.0,High
2024/Finance/0039,2024/Marketing/0011,Marketing,Analyst,10,2020-07-12,2020-11-12,2020-12-16,4997,Advanced,2024/Marketing/0008,44,2,Master,Google Cloud,8,3,40,5,8,4,3,2,9,12,12,10,6,7,6,9,7,94,Yes,8,8,Yes,Email,No,Medium-Term,Achieved,Internal,23,3,5058,2020-07-12,Project-66,Consulting,Large,Moderate,Manager,In Progress,9,4,Low,High,Partial,3,Completed,2024/Sales/0021,Project B,7,Converted,Learning Outcome B,Senior,8,2,Yes,No,Not Started,962,Recognition,Basic,1517,Stock Options,4999,2960,Certified,90,983,81,Active,Inactive,Yes,6,Premium,8,8,Unknown,7,9,11,11,8,9,12,11,10,9,No,14,6,7.0,Active,2119-04-30,123,34,2115,5.79,49,9.8,29,7.25,Medium
2024/Marketing/0040,2024/Marketing/0040,Marketing,Developer,4,2021-07-14,2021-09-21,2021-12-16,4997,Advanced,2024/Sales/0038,56,1,Bachelor,Google Cloud,5,2,42,3,8,6,1,1,11,4,8,9,9,5,6,8,9,78,No,5,7,No,Direct Visit,No,Medium-Term,Not Started,Referral,36,4,5065,2021-07-14,Project-46,Research,Large,Moderate,Manager,Successful,11,6,High,Medium,Complete,4,Completed,2024/HR/0003,Project B,6,Converted,Learning Outcome C,Senior,7,8,Yes,No,Achieved,982,Recognition,Standard,1525,Stock Options,5007,2974,In Progress,85,1004,88,Inactive,Inactive,No,5,Basic,1,12,Unknown,9,9,12,7,12,11,16,6,10,9,Yes,5,14,15.0,Active,2118-10-11,69,86,1748,4.79,41,8.2,28,7.0,Low
2024/HR/0041,2024/Finance/0001,It,Manager,10,2021-12-04,2022-05-19,2022-06-19,5036,Basic,2024/Sales/0024,52,1,Master,Pmp,1,5,43,1,7,9,1,5,9,9,6,5,9,7,11,7,6,78,No,7,9,No,Phone,Yes,Medium-Term,Not Started,Job Board,33,4,4905,2021-12-04,Project-47,Consulting,Small,Moderate,Analyst,In Progress,3,6,Medium,Low,Partial,2,Incomplete,2024/IT/0035,Project B,7,Converted,Learning Outcome B,Mid-Senior,7,2,Yes,Yes,Achieved,998,Recognition,Basic,1525,Unknown,4987,2933,Certified,81,1006,77,Inactive,Inactive,Yes,5,Standard,5,5,Unknown,10,5,10,8,4,7,8,8,8,5,No,6,7,8.0,Active,2119-05-24,166,31,1605,4.39,38,7.6,31,7.75,Medium
2024/Sales/0042,2024/Marketing/0011,Marketing,Analyst,8,2019-11-30,2020-04-03,2020-06-30,5082,Advanced,2024/Finance/0026,47,0,Bachelor,Unknown,5,1,36,1,8,9,5,0,9,5,6,6,8,10,4,6,5,78,No,9,8,No,Fax,Yes,Long-Term,In Progress,Internal,47,3,4991,2019-11-30,Project-36,Research,Medium,Moderate,Manager,Successful,6,10,Low,Low,Complete,3,Incomplete,2024/Marketing/0014,Project B,6,Converted,Learning Outcome C,Senior,10,8,Yes,Yes,Achieved,1045,Award,Basic,1491,Unknown,5037,3100,Not Certified,80,1044,76,Inactive,Inactive,No,9,Standard,6,7,Unknown,9,9,14,12,7,8,5,6,9,8,No,4,6,6.0,Inactive,2118-03-09,125,88,2340,6.41,34,6.8,25,6.25,Medium
2024/HR/0043,2024/Marketing/0032,It,Manager,12,2019-06-30,2019-07-31,2019-09-26,5116,Basic,2024/HR/0017,45,0,Master,Pmp,5,5,43,1,9,4,2,0,6,7,10,6,9,8,12,19,5,84,No,6,4,Yes,Fax,No,Medium-Term,Not Started,Job Board,39,7,5060,2019-06-30,Project-6,Development,Small,Complex,Manager,In Progress,6,6,High,Medium,Partial,3,Incomplete,2024/HR/0041,Project C,8,Converted,Learning Outcome C,Associate,10,8,Yes,Yes,Achieved,1033,Unknown,Premium,1473,Unknown,4995,3016,Not Certified,74,991,54,Active,Inactive,Yes,9,Standard,7,17,Leadership Training,10,9,9,8,9,7,10,9,10,5,Yes,7,4,7.0,Active,2120-02-24,31,57,2493,6.83,38,7.6,44,11.0,High
2024/IT/0044,2024/Marketing/0032,It,Manager,15,2020-08-04,2020-11-08,2021-01-22,4970,Basic,2024/Sales/0004,61,0,Phd,Aws,4,5,40,3,4,9,1,3,8,4,10,4,10,7,7,9,8,85,Yes,3,8,Yes,Email,No,Short-Term,Not Started,Internal,28,7,4993,2020-08-04,Project-14,Consulting,Small,Simple,Developer,Failed,4,6,High,Low,Not Started,6,Incomplete,2024/Marketing/0011,Project B,6,Not Converted,Learning Outcome C,Associate,5,5,Yes,Yes,Not Started,1001,Recognition,Standard,1529,Stock Options,5080,3032,Not Certified,97,958,66,Inactive,Inactive,Yes,7,Premium,3,10,Leadership Training,13,8,10,14,6,8,10,2,7,9,No,7,10,9.0,Inactive,2118-08-13,96,75,2092,5.73,36,7.2,31,7.75,High
2024/Finance/0045,2024/HR/0003,Hr,Manager,15,2020-07-21,2020-09-20,2020-12-19,5125,Unknown,2024/Finance/0018,49,0,Master,Unknown,5,1,35,0,7,9,1,5,6,8,4,8,9,7,10,9,8,88,Yes,5,5,Yes,Email,No,Short-Term,In Progress,Agency,24,4,4951,2020-07-21,Project-96,Research,Small,Simple,Analyst,Failed,7,12,Low,High,Partial,3,Incomplete,2024/HR/0006,Project B,8,Not Converted,Learning Outcome B,Senior,8,1,Yes,No,Achieved,1000,Unknown,Standard,1515,Unknown,5095,3019,In Progress,83,1052,72,Active,Inactive,No,7,Premium,8,4,Unknown,10,3,8,10,6,7,2,12,11,10,No,10,7,11.0,Inactive,2119-07-02,61,90,2106,5.77,35,7.0,34,8.5,High
2024/IT/0046,2024/Sales/0038,Sales,Consultant,12,2023-07-15,2023-12-31,2024-02-24,4969,Basic,2024/HR/0041,44,0,Bachelor,Aws,1,4,43,3,4,0,2,0,11,6,7,8,6,9,8,4,6,77,No,3,4,Yes,Email,Yes,Short-Term,In Progress,Agency,43,3,5019,2023-07-15,Project-32,Consulting,Small,Simple,Analyst,Failed,8,8,Low,High,Not Started,4,Incomplete,2024/Finance/0015,Project B,5,Not Converted,Learning Outcome C,Associate,9,7,Yes,Yes,Not Started,1024,Recognition,Premium,1604,Unknown,5028,3038,In Progress,80,1053,69,Active,Inactive,No,4,Standard,6,14,Unknown,10,7,10,6,7,12,10,9,8,4,Yes,12,6,8.0,Active,2117-02-18,169,55,1017,2.78,38,7.6,27,6.75,High
2024/HR/0047,2024/HR/0047,Hr,Manager,7,2024-01-28,2024-05-22,2024-08-10,4973,Advanced,2024/Finance/0015,45,0,Master,Unknown,5,3,39,0,9,1,3,1,9,5,6,15,4,5,5,11,4,98,Yes,2,13,No,Email,Yes,Medium-Term,In Progress,Internal,33,7,5042,2024-01-28,Project-12,Research,Large,Complex,Analyst,Failed,5,7,Medium,High,Complete,2,Incomplete,2024/Marketing/0028,Project B,6,Not Converted,Learning Outcome C,Mid-Senior,2,7,No,No,In Progress,982,Award,Basic,1446,Unknown,5033,2991,Not Certified,67,950,70,Inactive,Active,Yes,12,Basic,4,10,Unknown,13,5,6,3,3,7,6,8,10,5,Yes,11,9,6.0,Active,2118-10-17,115,80,820,2.25,39,7.8,25,6.25,Medium
2024/IT/0048,2024/HR/0003,Hr,Manager,11,2020-05-05,2020-09-10,2020-11-12,5049,Unknown,2024/HR/0030,38,1,Master,Google Cloud,1,5,35,1,8,8,5,5,6,5,8,12,6,4,9,9,8,73,Yes,10,6,Yes,Direct Visit,Yes,Long-Term,Achieved,Job Board,42,5,4972,2020-05-05,Project-81,Development,Small,Complex,Developer,Successful,4,8,High,High,Complete,1,Incomplete,2024/Marketing/0014,Project A,7,Converted,Learning Outcome A,Mid-Senior,9,10,Yes,Yes,In Progress,1032,Recognition,Standard,1527,Unknown,5052,2951,In Progress,90,975,71,Inactive,Inactive,No,7,Standard,2,8,Unknown,7,11,7,13,6,6,9,7,7,9,Yes,9,9,4.0,Active,2119-11-11,128,63,2183,5.98,37,7.4,30,7.5,High
2024/Sales/0049,2024/Marketing/0032,It,Analyst,8,2022-12-17,2023-06-03,2023-08-05,5123,Unknown,2024/HR/0019,52,1,Phd,Unknown,5,3,45,0,11,8,2,4,9,4,5,9,8,8,9,6,13,71,Yes,8,6,Yes,Fax,No,Medium-Term,Not Started,Referral,31,4,5001,2022-12-17,Project-66,Consulting,Medium,Moderate,Developer,Failed,6,8,Low,High,Complete,5,Incomplete,2024/Marketing/0011,Project B,4,Not Converted,Learning Outcome A,Mid-Senior,5,9,No,Yes,Achieved,977,Recognition,Basic,1496,Stock Options,5167,2996,Not Certified,75,955,97,Inactive,Inactive,No,7,Basic,4,7,Leadership Training,9,5,10,4,9,6,8,8,7,6,No,7,8,9.0,Inactive,2119-06-19,168,63,1227,3.36,35,7.0,36,9.0,Medium
2024/HR/0050,2024/Sales/0021,It,Analyst,7,2022-11-20,2023-01-30,2023-04-21,5019,Basic,2024/Sales/0025,40,2,Master,Unknown,3,0,36,1,4,1,3,2,5,6,10,13,6,8,12,6,8,83,Yes,5,10,Yes,Phone,Yes,Long-Term,In Progress,Referral,28,4,4894,2022-11-20,Project-34,Research,Large,Complex,Developer,Failed,8,10,High,Low,Not Started,2,Completed,2024/Sales/0029,Project B,5,Converted,Learning Outcome A,Senior,4,8,No,No,Achieved,975,Unknown,Standard,1533,Stock Options,4894,3004,Not Certified,74,996,73,Inactive,Inactive,Yes,11,Standard,2,15,Leadership Training,5,9,13,20,2,8,7,13,7,8,No,11,6,4.0,Active,2119-04-07,71,81,1254,3.43,40,8.0,34,8.5,Medium
2024/Sales/0051,2024/Marketing/0012,Finance,Analyst,9,2019-04-09,2019-05-26,2019-07-07,5021,Basic,2024/Finance/0015,46,2,Master,Pmp,6,2,45,0,9,9,1,2,6,6,8,6,7,7,10,10,8,60,No,8,6,No,Fax,No,Medium-Term,Achieved,Job Board,31,1,5074,2019-04-09,Project-31,Development,Large,Simple,Manager,Failed,5,7,High,Low,Complete,2,Completed,2024/Finance/0015,Project A,3,Not Converted,Learning Outcome C,Associate,7,2,No,No,In Progress,1031,Unknown,Premium,1559,Stock Options,4958,3002,Not Certified,67,992,77,Inactive,Active,No,11,Premium,4,10,Leadership Training,8,5,6,8,11,13,8,4,5,10,Yes,11,12,10.0,Active,2118-12-04,47,42,2575,7.05,33,6.6,35,8.75,Medium
2024/IT/0052,2024/Sales/0038,Sales,Manager,8,2023-10-04,2024-03-20,2024-06-10,5018,Advanced,2024/Finance/0015,47,1,Phd,Cfa,4,4,44,2,8,2,4,4,8,5,8,8,6,7,10,7,5,85,No,15,10,Yes,Fax,Yes,Medium-Term,In Progress,Job Board,26,4,4940,2023-10-04,Project-92,Research,Medium,Complex,Analyst,Failed,10,6,Medium,Low,Complete,6,Incomplete,2024/Finance/0018,Project C,9,Not Converted,Learning Outcome B,Junior,12,5,Yes,Yes,Not Started,1026,Recognition,Standard,1501,Stock Options,4935,2959,In Progress,90,1013,71,Active,Active,No,6,Standard,8,7,Unknown,10,11,8,7,9,16,10,6,8,7,No,9,8,7.0,Active,2119-07-10,168,82,936,2.56,35,7.0,29,7.25,Medium
2024/HR/0053,2024/HR/0053,It,Manager,9,2023-02-17,2023-03-03,2023-04-27,4968,Basic,2024/HR/0030,43,1,Bachelor,Aws,1,3,44,1,5,6,4,1,7,13,8,9,7,13,4,12,3,72,Yes,13,6,No,Phone,Yes,Long-Term,In Progress,Agency,30,5,5052,2023-02-17,Project-81,Consulting,Large,Simple,Developer,In Progress,12,7,Low,Medium,Complete,2,Incomplete,2024/Marketing/0012,Project A,4,Converted,Learning Outcome B,Mid-Senior,10,5,No,No,Achieved,992,Unknown,Premium,1479,Stock Options,4972,3050,In Progress,87,983,63,Inactive,Active,No,13,Standard,3,3,Leadership Training,9,7,11,9,15,11,3,10,4,8,No,7,8,14.0,Inactive,2118-12-31,14,55,1165,3.19,44,8.8,32,8.0,Medium
2024/HR/0054,2024/HR/0054,Sales,Analyst,9,2020-10-24,2020-11-27,2021-01-27,5006,Advanced,2024/Marketing/0031,46,1,Bachelor,Unknown,6,6,45,5,4,1,3,5,8,6,13,4,8,4,3,9,8,79,No,6,8,Yes,Fax,No,Long-Term,Not Started,Agency,21,4,4920,2020-10-24,Project-54,Consulting,Large,Complex,Manager,Successful,7,8,Medium,Medium,Partial,2,Incomplete,2024/HR/0006,Project C,9,Not Converted,Learning Outcome C,Mid-Senior,6,7,No,Yes,In Progress,981,Award,Premium,1491,Unknown,5004,2947,Certified,81,1004,71,Active,Inactive,Yes,5,Basic,13,8,Leadership Training,4,10,7,6,8,7,5,10,11,4,No,8,6,16.0,Inactive,2119-01-02,34,61,2011,5.51,39,7.8,24,6.0,Medium
2024/HR/0055,2024/HR/0003,Hr,Analyst,6,2022-01-11,2022-02-10,2022-04-23,4914,Advanced,2024/Marketing/0031,55,1,Master,Pmp,2,5,44,2,7,2,3,5,9,4,7,5,9,9,8,8,4,73,No,8,4,Yes,Email,Yes,Short-Term,In Progress,Internal,20,5,5019,2022-01-11,Project-78,Research,Small,Complex,Manager,Successful,5,5,High,High,Partial,4,Incomplete,2024/HR/0036,Project C,5,Converted,Learning Outcome C,Junior,11,9,Yes,No,In Progress,996,Award,Standard,1511,Stock Options,4887,3013,In Progress,82,978,84,Inactive,Inactive,Yes,6,Standard,4,3,Unknown,8,8,7,6,4,7,5,8,11,9,No,9,12,6.0,Active,2117-04-22,30,72,1567,4.29,34,6.8,29,7.25,Medium
2024/Sales/0056,2024/Sales/0016,Finance,Analyst,10,2022-05-27,2022-06-05,2022-08-25,4802,Basic,2024/Sales/0013,49,2,Phd,Pmp,6,4,42,1,4,1,2,5,7,13,13,7,9,7,7,6,10,73,Yes,8,7,No,Email,Yes,Long-Term,Achieved,Internal,27,4,4991,2022-05-27,Project-34,Consulting,Medium,Moderate,Manager,In Progress,7,4,Medium,Medium,Partial,4,Completed,2024/Marketing/0012,Project B,11,Not Converted,Learning Outcome B,Mid-Senior,11,3,Yes,Yes,Not Started,1034,Recognition,Standard,1441,Unknown,5122,3032,Not Certified,75,1024,74,Inactive,Active,No,11,Basic,5,9,Unknown,6,5,12,9,5,10,8,6,13,7,Yes,10,10,8.0,Inactive,2117-06-09,9,81,1431,3.92,49,9.8,30,7.5,Medium
2024/Sales/0057,2024/Sales/0056,Finance,Analyst,5,2019-10-13,2020-03-25,2020-05-03,4960,Advanced,2024/Sales/0049,54,2,Phd,Google Cloud,4,5,36,0,4,5,0,2,7,9,8,5,7,13,7,8,12,76,Yes,9,6,Yes,Fax,Yes,Medium-Term,Achieved,Agency,33,3,4997,2019-10-13,Project-65,Consulting,Small,Simple,Developer,In Progress,4,8,Medium,High,Not Started,5,Completed,2024/HR/0003,Project B,8,Not Converted,Learning Outcome B,Mid-Senior,6,9,No,No,In Progress,1029,Recognition,Premium,1495,Unknown,4987,3068,Not Certified,90,1000,74,Inactive,Inactive,Yes,8,Standard,7,9,Unknown,7,6,8,11,9,10,13,3,12,8,Yes,12,10,5.0,Active,2118-04-05,164,39,2388,6.54,36,7.2,40,10.0,Low
2024/Sales/0058,2024/Sales/0058,Sales,Developer,11,2021-10-02,2022-02-10,2022-03-22,5088,Basic,2024/Finance/0026,51,1,Master,Aws,3,1,40,1,5,10,4,2,6,6,11,3,11,11,9,6,6,76,No,9,10,No,Email,Yes,Long-Term,Achieved,Internal,36,4,4997,2021-10-02,Project-22,Research,Small,Moderate,Analyst,Failed,10,7,Medium,Low,Not Started,5,Incomplete,2024/HR/0019,Project C,6,Converted,Learning Outcome C,Mid-Senior,6,2,No,No,Not Started,1018,Unknown,Standard,1486,Unknown,4967,2999,Not Certified,66,967,74,Active,Inactive,Yes,8,Standard,5,8,Unknown,8,6,11,10,12,10,10,3,9,4,No,7,8,4.0,Inactive,2119-07-04,131,40,1668,4.57,37,7.4,32,8.0,High
2024/IT/0059,2024/Marketing/0032,It,Developer,6,2019-04-10,2019-09-03,2019-12-02,5038,Basic,2024/HR/0036,43,2,Phd,Aws,18,1,45,1,2,7,0,3,7,5,9,7,14,13,10,3,6,73,No,10,9,Yes,Fax,No,Medium-Term,In Progress,Internal,33,5,4990,2019-04-10,Project-92,Development,Small,Moderate,Developer,In Progress,9,7,Low,Low,Not Started,6,Incomplete,2024/Sales/0056,Project A,7,Not Converted,Learning Outcome B,Mid-Senior,10,8,No,No,Not Started,945,Unknown,Premium,1495,Stock Options,5101,2933,In Progress,92,976,82,Inactive,Active,No,7,Standard,4,16,Unknown,6,9,18,14,9,8,10,6,7,9,Yes,6,6,4.0,Inactive,2117-05-24,146,90,2574,7.05,42,8.4,32,8.0,Medium
